IdPoliza,cvePoliza,FechaEmision,IdConfiguracion,IdEmpresa,IdAgente,NumGarantia,MontoAfianzado,MontoRetenido,MontoCubierto,TipoUltimoEstado,UltimoEstado,FechaAviso,FechaFinVig
2973,QRO002001203000,2020-03-06,32349,318,76,1,750000,750000,750000,Con leyenda,2019-12-31,NULL,NULL
2974,QRO002001204000,2020-03-27,31334,504,76,0,16517179.16,16517179.16,16517179.16,Con leyenda,NULL,NULL,2021-01-28
2975,QRO002001205000,2020-05-28,31336,504,76,0,623801.95,623801.95,623801.95,Con leyenda,NULL,NULL,2021-01-28
2976,QRO018000556000,2013-07-11,32348,938,77,3,701973,701973,701973,Con leyenda,2016-12-31,2019-09-02,NULL
2977,QRO018000557000,2013-07-12,32348,938,75,3,1493788.8,1493788.8,1493788.8,Con leyenda,2016-12-31,2019-09-02,NULL
2978,QRO030000914000,2008-02-12,21210,363,78,0,11750,11750,11750,No Actualizado,NULL,NULL,2009-01-10
2979,QRO030000947000,2010-07-02,21210,57,78,3,129400,129400,129400,Con leyenda,2019-09-30,2020-05-29,NULL
2980,QRO030000976000,2008-07-28,21210,57,75,3,80000,80000,80000,Con leyenda,2019-09-30,2020-05-29,NULL
2981,QRO030000977000,2008-07-28,21210,57,75,3,40000,40000,40000,Con leyenda,2019-09-30,2020-05-29,NULL
2982,QRO030000978000,2008-07-28,21210,57,75,3,40000,40000,40000,Con leyenda,2019-09-30,2020-05-29,NULL
2983,QRO030000979000,2008-07-28,21210,57,75,3,40000,40000,40000,Con leyenda,2019-09-30,2020-05-29,NULL
2984,QRO030000980000,2008-07-28,21210,57,75,3,5000,5000,5000,Con leyenda,2019-09-30,2020-05-29,NULL
2985,QRO030000981000,2008-07-28,21210,57,75,3,40000,40000,40000,Con leyenda,2019-09-30,2020-05-29,NULL
2986,QRO030000982000,2008-07-28,21210,57,75,3,40000,40000,40000,Con leyenda,2019-09-30,2020-05-29,NULL
2987,QRO030000983000,2008-07-28,21210,57,75,3,5000,5000,5000,Con leyenda,2019-09-30,2020-05-29,NULL
2988,QRO030000984000,2008-07-28,21210,57,75,3,40000,40000,40000,Con leyenda,2019-09-30,2020-05-29,NULL
2989,QRO030000985000,2008-07-28,21210,57,75,3,4000,4000,4000,Con leyenda,2019-09-30,2020-05-29,NULL
2990,QRO030001084000,2010-10-05,21210,57,78,3,37600,37600,37600,Con leyenda,2019-09-30,2020-05-29,NULL
2991,QRO030001098000,2011-11-01,21201,57,78,3,20000,20000,20000,Con leyenda,2019-09-30,2020-05-29,NULL
2992,QRO030001099000,2011-11-01,21210,57,78,3,180000,180000,180000,Con leyenda,2019-09-30,2020-05-29,NULL
2993,QRO030001118000,2013-01-24,21210,57,78,3,35000,35000,35000,Con leyenda,2019-09-30,2020-05-29,NULL
2994,QRO030001119000,2013-01-24,21210,57,78,3,60000,60000,60000,Con leyenda,2019-09-30,2020-05-29,NULL
2995,QRO030001132000,2014-01-23,21210,57,78,3,330000,330000,330000,Con leyenda,2019-09-30,2020-05-29,NULL
2996,QRO030001135000,2014-03-06,21210,57,78,3,124317.2,124317.2,124317.2,Con leyenda,2019-09-30,2020-05-29,NULL
2997,QRO030001189000,2014-10-08,21210,57,78,3,240000,240000,240000,Con leyenda,2019-09-30,2020-05-29,NULL
2998,QRO040000234000,2014-08-22,31339,24,79,0,30328.29,30328.29,30328.29,Con leyenda,NULL,NULL,2020-02-14
2999,QRO040000286000,2015-04-10,31339,505,79,0,63735.91,63735.91,63735.91,Con leyenda,NULL,NULL,2017-01-25
3000,QRO040000288000,2015-05-21,31336,505,79,1,40000,40000,40000,Con leyenda,2016-12-31,2019-09-30,NULL
3001,QRO040000313000,2015-10-08,31334,505,79,1,53269.71,53269.71,53269.71,Con leyenda,2016-12-31,2019-09-30,NULL
3002,QRO040000314000,2015-10-08,31335,505,79,1,159809.15,159809.15,159809.15,Con leyenda,2016-12-31,2019-09-30,NULL
3003,QRO040000315000,2015-10-08,31334,505,79,1,49207.42,49207.42,49207.42,Con leyenda,2016-12-31,2019-09-30,NULL
3004,QRO040000316000,2015-10-08,31335,505,79,1,147622.27,147622.27,147622.27,Con leyenda,2016-12-31,2019-09-30,NULL
3005,QRO040000317000,2015-12-04,31336,676,79,2,40669.39,40669.39,40669.39,Con leyenda,2015-12-31,2020-05-31,NULL
3006,QRO040000318000,2016-02-29,31336,676,79,0,106500.54,106500.54,106500.54,Con leyenda,NULL,NULL,2017-01-24
3007,QRO040000319000,2016-03-03,31334,988,79,0,203358.47,203358.47,203358.47,Auditada o dictaminada,NULL,NULL,2017-02-28
3008,QRO040000320000,2016-03-03,31335,988,79,0,600000,600000,600000,Auditada o dictaminada,NULL,NULL,2017-02-28
3009,QRO040000321000,2016-03-03,31334,988,79,0,187369.33,187369.33,187369.33,Auditada o dictaminada,NULL,NULL,2017-02-28
3010,QRO040000322000,2016-03-03,31335,988,79,0,600000,600000,600000,Auditada o dictaminada,NULL,NULL,2017-02-28
3011,QRO040000324000,2016-03-17,31339,505,79,0,176470.2,176470.2,176470.2,Con leyenda,NULL,NULL,2017-01-25
3012,QRO040000325000,2016-03-17,31339,505,79,0,176470.2,176470.2,176470.2,Con leyenda,NULL,NULL,2017-01-25
3013,QRO040000326000,2016-03-30,31339,505,79,0,176470.2,176470.2,176470.2,Con leyenda,NULL,NULL,2017-01-25
3014,QRO040000327000,2016-04-05,31336,505,79,0,135658.35,135658.35,135658.35,Con leyenda,NULL,NULL,2017-01-25
3015,QRO040000334000,2016-06-15,31334,505,79,0,45459.48,45459.48,45459.48,Con leyenda,NULL,NULL,2017-01-25
3016,QRO040000335000,2016-06-28,31339,505,79,0,42780,42780,42780,Con leyenda,NULL,NULL,2017-01-25
3017,QRO040000336000,2016-08-23,31335,505,79,1,549794.66,549794.66,549794.66,Con leyenda,2016-12-31,2019-09-30,NULL
3018,QRO040000337000,2016-08-23,31334,505,79,1,183264.88,183264.88,183264.88,Con leyenda,2016-12-31,2019-09-30,NULL
3019,QRO040000343000,2016-10-11,31336,505,79,1,112204.94,112204.94,112204.94,Con leyenda,2016-12-31,2019-09-30,NULL
3020,QRO041000188000,2014-01-21,32348,683,80,0,78000,78000,78000,Con leyenda,NULL,NULL,2020-12-18
3021,QRO041000216000,2014-05-06,32353,683,80,0,29797.24,29797.24,29797.24,Con leyenda,NULL,NULL,2020-12-18
3022,QRO041000271000,2015-03-04,32353,683,80,0,32950,32950,32950,Con leyenda,NULL,NULL,2020-12-18
3023,QRO041000325000,2016-02-19,32353,683,80,0,13728,13728,13728,Con leyenda,NULL,NULL,2020-12-18
3024,QRO041000333000,2016-04-26,32353,683,80,0,34600,34600,34600,Con leyenda,NULL,NULL,2020-12-18
3025,QRO041000384000,2017-04-28,32353,683,80,0,16126,16126,16126,Con leyenda,NULL,NULL,2020-12-18
3026,QRO041000419000,2017-10-05,31339,723,80,0,2513331.34,2513331.34,2513331.34,Con leyenda,NULL,NULL,2020-06-09
3027,QRO041000456000,2018-06-06,32353,683,80,0,19834.38,19834.38,19834.38,Con leyenda,NULL,NULL,2020-12-18
3028,QRO041000462000,2018-07-31,32353,605,80,5,385613,385613,385613,Con leyenda,2019-12-31,2019-09-02,NULL
3029,QRO041000471000,2018-11-12,32348,605,80,5,21097,21097,21097,Con leyenda,2019-12-31,2019-09-02,NULL
3030,QRO041000472000,2018-11-30,32350,605,80,5,96900,96900,96900,Con leyenda,2019-12-31,2019-09-02,NULL
3031,QRO041000482000,2019-04-25,32348,605,80,5,8565.34,8565.34,8565.34,Con leyenda,2019-12-31,2019-09-02,NULL
3032,QRO041000484000,2019-05-29,32348,605,80,5,87840,87840,87840,Con leyenda,2019-12-31,2019-09-02,NULL
3033,QRO041000486000,2019-07-01,32348,605,80,5,28360,28360,28360,Con leyenda,2019-12-31,2019-09-02,NULL
3034,QRO041000487000,2019-07-01,32353,605,80,5,28499,28499,28499,Con leyenda,2019-12-31,2019-09-02,2020-09-03
3035,QRO041000488000,2019-07-05,32348,605,80,5,82481.91,82481.91,82481.91,Con leyenda,2019-12-31,2019-09-02,NULL
3036,QRO041000491000,2019-08-06,32348,605,80,5,56720,56720,56720,Con leyenda,2019-12-31,2019-09-02,NULL
3037,QRO041000492000,2019-08-08,32353,605,80,5,8671,8671,8671,Con leyenda,2019-12-31,2019-09-02,NULL
3038,QRO041000494000,2019-08-14,32348,605,80,5,94360.8,94360.8,94360.8,Con leyenda,2019-12-31,2019-09-02,NULL
3039,QRO041000495000,2019-08-27,32348,605,80,5,55250.2,55250.2,55250.2,Con leyenda,2019-12-31,2019-09-02,NULL
3040,QRO041000496000,2019-09-02,32348,605,80,5,66426.2,66426.2,66426.2,Con leyenda,2019-12-31,2019-09-02,NULL
3041,QRO041000497000,2019-09-10,32348,605,80,5,56720,56720,56720,Con leyenda,2019-12-31,2019-09-02,NULL
3042,QRO041000498000,2019-11-05,32348,605,80,5,74295,74295,74295,Con leyenda,2019-12-31,2019-09-02,NULL
3043,QRO041000499000,2019-11-20,32353,683,80,2,20000,20000,20000,Con leyenda,2019-10-31,2020-03-02,NULL
3044,QRO041000502000,2019-12-11,32353,605,80,5,267417.12,267417.12,267417.12,Con leyenda,2019-12-31,2019-09-02,NULL
3045,QRO044000045000,2014-02-27,31339,459,81,1,139745.12,139745.12,139745.12,Con leyenda,2019-06-30,2018-11-01,NULL
3046,QRO044000051000,2014-06-03,31339,459,81,1,143968.34,143968.34,143968.34,Con leyenda,2019-06-30,2018-11-01,NULL
3047,QRO044000052000,2014-06-04,31335,111,81,0,53808.33,53808.33,53808.33,Con leyenda,NULL,NULL,2017-11-15
3048,QRO044000053000,2014-06-04,31335,111,81,0,56640.35,56640.35,56640.35,Con leyenda,NULL,NULL,2017-11-15
3049,QRO044000054000,2014-06-04,31339,111,81,0,35872.22,35872.22,35872.22,Con leyenda,NULL,NULL,2017-11-15
3050,QRO044000055000,2014-06-04,31339,111,81,2,37760.24,37760.24,37760.24,Con leyenda,2014-12-31,2019-09-30,NULL
3051,QRO044000057000,2014-06-25,31339,111,81,2,179941.36,179941.36,179941.36,Con leyenda,2014-12-31,2019-09-30,NULL
3052,QRO044000084000,2014-10-23,31335,111,81,0,297000,297000,297000,Con leyenda,NULL,NULL,2017-11-15
3053,QRO044000085000,2014-10-23,31339,111,81,0,120000,120000,120000,Con leyenda,NULL,NULL,2017-11-15
3054,QRO044000086000,2014-10-23,31335,111,81,0,180000,180000,180000,Con leyenda,NULL,NULL,2017-11-15
3055,QRO044000087000,2014-10-23,31339,111,81,0,12153,12153,12153,Con leyenda,NULL,NULL,2017-11-15
3056,QRO044000088000,2014-10-23,31335,111,81,0,18229.5,18229.5,18229.5,Con leyenda,NULL,NULL,2017-11-15
3057,QRO044000089000,2014-11-04,31339,459,81,1,406504.69,406504.69,406504.69,Con leyenda,2019-06-30,2018-11-01,NULL
3058,QRO044000098000,2015-01-12,31336,459,81,1,91768.4,91768.4,91768.4,Con leyenda,2019-06-30,2018-11-01,NULL
3059,QRO044000103000,2015-03-31,31339,111,81,2,397745.74,397745.74,397745.74,Con leyenda,2014-12-31,2019-09-30,NULL
3060,QRO044000117000,2015-11-05,31339,459,81,1,235940.32,235940.32,235940.32,Con leyenda,2019-06-30,2018-11-01,NULL
3061,QRO044000118000,2015-11-05,31335,459,81,1,188752.25,188752.25,188752.25,Con leyenda,2019-06-30,2018-11-01,NULL
3062,QRO044000138000,2016-03-10,31334,459,81,1,210740.81,210740.81,210740.81,Con leyenda,2019-06-30,2018-11-01,NULL
3063,QRO044000139000,2016-03-10,31335,459,81,1,421481.62,421481.62,421481.62,Con leyenda,2019-06-30,2018-11-01,NULL
3064,QRO044000140000,2016-04-29,31338,459,81,1,500000,500000,500000,Con leyenda,2019-06-30,2018-11-01,NULL
3065,QRO044000143000,2016-08-01,31334,459,81,1,257978.47,257978.47,257978.47,Con leyenda,2019-06-30,2018-11-01,NULL
3066,QRO044000157000,2017-04-21,31334,459,81,1,108599.02,108599.02,108599.02,Con leyenda,2019-06-30,2018-11-01,NULL
3067,QRO044000158000,2017-04-21,31335,459,81,1,217198.03,217198.03,217198.03,Con leyenda,2019-06-30,2018-11-01,NULL
3068,QRO044000159000,2017-04-21,31334,459,81,1,130128.6,130128.6,130128.6,Con leyenda,2019-06-30,2018-11-01,NULL
3069,QRO044000160000,2017-04-21,31335,459,81,1,260257.21,260257.21,260257.21,Con leyenda,2019-06-30,2018-11-01,NULL
3070,QRO044000162000,2017-07-12,31339,449,81,0,140263.9,140263.9,140263.9,Con leyenda,NULL,NULL,2017-11-15
3071,QRO044000163000,2017-07-12,31335,449,81,0,84376.73,84376.73,84376.73,Con leyenda,NULL,NULL,2017-11-15
3072,QRO044000164000,2017-07-12,31339,449,81,0,56251.16,56251.16,56251.16,Con leyenda,NULL,NULL,2017-11-15
3073,QRO044000165000,2017-07-19,31335,449,81,0,210395.84,210395.84,210395.84,Con leyenda,NULL,NULL,2017-11-15
3074,QRO044000169000,2018-08-22,31336,459,81,1,203396.82,203396.82,203396.82,Con leyenda,2019-06-30,2018-11-01,NULL
3075,QRO048000020000,2015-05-28,32353,465,82,0,868330,868330,868330,Con leyenda,NULL,NULL,2017-11-21
3076,QRO048000021000,2015-07-02,32353,465,82,0,15470,15470,15470,Con leyenda,NULL,NULL,2017-11-21
3077,QRO048000068000,2016-12-06,32353,465,82,1,35269,35269,35269,Con leyenda,2016-09-30,2020-02-28,NULL
3078,QRO048000069000,2016-12-06,32353,465,82,1,831162.5,831162.5,831162.5,Con leyenda,2016-09-30,2020-02-28,NULL
3079,QRO048000070000,2016-12-07,32353,465,82,1,34205.5,34205.5,34205.5,Con leyenda,2016-09-30,2020-02-28,NULL
3080,QRO049000012000,2016-11-04,32348,950,83,1,393600,393600,393600,Con leyenda,2018-12-31,2019-10-01,NULL
3081,QRO049000013000,2016-11-04,32349,950,83,1,1968000,1968000,1968000,Con leyenda,2018-12-31,2019-10-01,NULL
3082,QRO049000014000,2016-11-04,32349,950,83,1,500000,500000,500000,Con leyenda,2018-12-31,2019-10-01,NULL
3083,QRO049000015000,2016-11-04,32348,950,83,1,100000,100000,100000,Con leyenda,2018-12-31,2019-10-01,NULL
3084,QRO049000017000,2016-11-23,34325,577,83,1,480000,480000,480000,Con leyenda,2018-09-30,2020-02-28,NULL
3085,QRO049000020000,2016-12-09,32348,950,83,1,348000,348000,348000,Con leyenda,2018-12-31,2019-10-01,NULL
3086,QRO049000021000,2016-12-15,32353,950,83,1,234800,234800,234800,Con leyenda,2018-12-31,2019-10-01,NULL
3087,QRO049000026000,2016-12-26,31339,952,83,0,3227139.31,3227139.31,3227139.31,Con leyenda,NULL,NULL,2021-03-05
3088,QRO049000036000,2017-01-26,31335,912,83,3,2411220.15,2411220.15,2411220.15,Con leyenda,2017-12-31,2020-02-28,NULL
3089,QRO049000039000,2017-02-07,32353,587,83,0,4000,4000,4000,No Actualizado,NULL,NULL,2018-02-01
3090,QRO049000040000,2017-02-07,32353,878,83,0,4176,4176,4176,No Actualizado,NULL,NULL,2018-02-02
3091,QRO049000058000,2017-03-30,32349,320,83,2,394451.54,394451.54,394451.54,Con leyenda,2019-12-31,2019-03-31,NULL
3092,QRO049000059000,2017-03-30,32348,320,83,2,394451.54,394451.54,394451.54,Con leyenda,2019-12-31,2019-03-31,NULL
3093,QRO049000060000,2017-04-12,32348,950,83,1,950.4,950.4,950.4,Con leyenda,2018-12-31,2019-10-01,NULL
3094,QRO049000067000,2017-05-31,33309,914,83,0,2582407,2582407,2582407,No Actualizado,NULL,NULL,2020-09-25
3095,QRO049000073000,2017-06-09,32353,950,83,1,212417.41,212417.41,212417.41,Con leyenda,2018-12-31,2019-10-01,NULL
3096,QRO049000076000,2017-06-19,32353,950,83,1,63103.44,63103.44,63103.44,Con leyenda,2018-12-31,2019-10-01,NULL
3097,QRO049000090000,2017-08-18,31334,783,83,0,1278000,1278000,1278000,No Actualizado,NULL,NULL,2018-08-16
3098,QRO049000095000,2017-09-07,31336,952,83,1,689417.31,689417.31,689417.31,Con leyenda,2018-12-31,2019-06-03,NULL
3099,QRO049000120000,2017-11-29,32348,950,83,1,196000,196000,196000,Con leyenda,2018-12-31,2019-10-01,NULL
3100,QRO049000121000,2017-11-29,32349,950,83,1,294000,294000,294000,Con leyenda,2018-12-31,2019-10-01,NULL
3101,QRO049000127000,2017-12-08,32349,950,83,1,500000,500000,500000,Con leyenda,2018-12-31,2019-10-01,NULL
3102,QRO049000128000,2017-12-08,32348,950,83,1,100000,100000,100000,Con leyenda,2018-12-31,2019-10-01,NULL
3103,QRO049000133000,2018-01-18,32348,73,83,0,59700,59700,59700,Con leyenda,NULL,NULL,2020-09-25
3104,QRO049000136000,2018-01-24,32350,73,83,2,59700,59700,59700,Con leyenda,2017-12-31,2020-02-28,NULL
3105,QRO049000138000,2018-01-29,35367,480,83,1,100000,100000,100000,Con leyenda,2019-12-31,2019-12-02,NULL
3106,QRO049000148000,2018-04-25,31334,952,83,0,1759691.7,1759691.7,1759691.7,Con leyenda,NULL,NULL,2021-03-05
3107,QRO049000150000,2018-05-03,32347,282,83,1,110000,110000,110000,Con leyenda,2018-12-31,2020-04-01,NULL
3108,QRO049000156000,2018-05-16,32353,282,83,1,318087.93,318087.93,318087.93,Con leyenda,2018-12-31,2020-04-01,NULL
3109,QRO049000157000,2018-05-29,31336,952,83,1,2138214.28,2138214.28,2138214.28,Con leyenda,2018-12-31,2019-06-03,NULL
3110,QRO049000158000,2018-05-29,31336,952,83,1,7347289.92,7347289.92,7347289.92,Con leyenda,2018-12-31,2019-06-03,2021-03-05
3111,QRO049000159000,2018-06-07,31336,952,83,1,845814.23,845814.23,845814.23,Con leyenda,2018-12-31,2019-06-03,NULL
3112,QRO049000160000,2018-06-07,31336,952,83,1,2408608.86,2408608.86,2408608.86,Con leyenda,2018-12-31,2019-06-03,NULL
3113,QRO049000161000,2018-06-07,31336,952,83,1,445388.36,445388.36,445388.36,Con leyenda,2018-12-31,2019-06-03,NULL
3114,QRO049000162000,2018-06-11,31336,979,83,0,424894.7,424894.7,424894.7,Con leyenda,NULL,NULL,2020-04-16
3115,QRO049000167000,2018-06-21,31336,952,83,1,1372257.7,1372257.7,1372257.7,Con leyenda,2018-12-31,2019-06-03,NULL
3116,QRO049000168000,2018-06-27,32348,987,83,0,1000000,1000000,1000000,Con leyenda,NULL,NULL,2019-06-25
3117,QRO049000169000,2018-07-10,32353,488,83,1,51694.24,51694.24,51694.24,Con leyenda,2019-09-30,2018-10-01,2019-07-09
3118,QRO049000170000,2018-07-16,31335,952,83,1,3479909.32,3479909.32,3479909.32,Con leyenda,2018-12-31,2019-06-03,NULL
3119,QRO049000171000,2018-07-16,31334,952,83,1,1739954.66,1739954.66,1739954.66,Con leyenda,2018-12-31,2019-06-03,NULL
3120,QRO049000175000,2018-07-23,31336,979,83,11,283473.23,283473.23,283473.23,Con leyenda,2019-12-31,2019-06-03,NULL
3121,QRO049000176000,2018-07-25,32348,673,83,1,200000,200000,200000,No Actualizado,2018-07-31,2019-10-31,NULL
3122,QRO049000178000,2018-08-22,32348,320,83,2,146000,146000,146000,Con leyenda,2019-12-31,2019-03-31,NULL
3123,QRO049000179000,2018-09-06,32347,950,83,1,50000,50000,50000,Con leyenda,2018-12-31,2019-10-01,NULL
3124,QRO049000180000,2018-09-07,32348,320,83,2,8620.69,8620.69,8620.69,Con leyenda,2019-12-31,2019-03-31,NULL
3125,QRO049000181000,2018-09-07,31336,952,83,1,4667340.52,4667340.52,4667340.52,Con leyenda,2018-12-31,2019-06-03,NULL
3126,QRO049000182000,2018-09-13,31339,952,83,1,348518.59,348518.59,348518.59,Con leyenda,2018-12-31,2019-06-03,NULL
3127,QRO049000183000,2018-09-26,32348,950,83,1,45000,45000,45000,Con leyenda,2018-12-31,2019-10-01,NULL
3128,QRO049000184000,2018-10-04,32353,488,83,1,15043.1,15043.1,15043.1,Con leyenda,2019-09-30,2018-10-01,2019-10-28
3129,QRO049000186000,2018-10-18,35367,480,83,0,500000,500000,500000,Con leyenda,NULL,NULL,2020-09-01
3130,QRO049000190000,2018-11-14,32349,950,83,1,500000,500000,500000,Con leyenda,2018-12-31,2019-10-01,NULL
3131,QRO049000191000,2018-11-14,32348,950,83,1,100000,100000,100000,Con leyenda,2018-12-31,2019-10-01,NULL
3132,QRO049000193000,2018-11-15,31336,912,83,0,235197.96,235197.96,235197.96,Con leyenda,NULL,NULL,2020-09-25
3133,QRO049000194000,2018-11-22,32353,148,83,0,44800,44800,44800,Con leyenda,NULL,NULL,2019-11-20
3134,QRO049000195000,2018-11-27,32350,265,83,2,247418.62,247418.62,247418.62,Con leyenda,2019-04-30,2019-12-31,NULL
3135,QRO049000197000,2018-12-03,22212,520,83,0,192256.97,192256.97,192256.97,Con leyenda,NULL,NULL,2020-11-20
3136,QRO049000198000,2018-12-06,32353,488,83,1,25000,25000,25000,Con leyenda,2019-09-30,2018-10-01,2019-12-30
3137,QRO049000199000,2018-12-14,32350,320,83,2,166000,166000,166000,Con leyenda,2019-12-31,2019-03-31,NULL
3138,QRO049000200000,2018-12-21,31336,979,83,11,1200000,1200000,1200000,Con leyenda,2019-12-31,2019-06-03,NULL
3139,QRO049000204000,2019-01-14,32348,480,83,0,47692.8,47692.8,47692.8,Con leyenda,NULL,NULL,2020-09-01
3140,QRO049000205000,2019-01-29,32353,477,83,1,116250,116250,116250,Con leyenda,2019-12-31,2019-12-02,NULL
3141,QRO049000207000,2019-02-06,32349,477,83,1,819685.33,819685.33,819685.33,Con leyenda,2019-12-31,2019-12-02,NULL
3142,QRO049000208000,2019-03-13,33309,326,83,0,5432212.2,5432212.2,5432212.2,Con leyenda,NULL,NULL,2020-03-05
3143,QRO049000209000,2019-03-26,32353,480,83,0,23600,23600,23600,Con leyenda,NULL,NULL,2020-09-01
3144,QRO049000211000,2019-03-28,32350,477,83,1,269882.55,269882.55,269882.55,Con leyenda,2019-12-31,2019-12-02,NULL
3145,QRO049000212000,2019-03-29,31336,979,83,0,167794.66,167794.66,167794.66,Con leyenda,NULL,NULL,2020-04-16
3146,QRO049000215000,2019-05-09,32353,282,83,1,437216.64,437216.64,437216.64,Con leyenda,2018-12-31,2020-04-01,NULL
3147,QRO049000216000,2019-07-04,32347,950,83,1,22000,22000,22000,Con leyenda,2018-12-31,2019-10-01,NULL
3148,QRO049000217000,2019-07-08,32347,282,83,1,69827.59,69827.59,69827.59,Con leyenda,2018-12-31,2020-04-01,NULL
3149,QRO049000218000,2019-07-08,32347,282,83,1,140086.2,140086.2,140086.2,Con leyenda,2018-12-31,2020-04-01,NULL
3150,QRO049000220000,2019-07-15,31336,979,83,0,660094.35,660094.35,660094.35,Con leyenda,NULL,NULL,2020-04-16
3151,QRO049000221000,2019-07-15,31334,979,83,0,660094.35,660094.35,660094.35,Con leyenda,NULL,NULL,2020-04-16
3152,QRO049000222000,2019-07-16,31335,979,83,0,1980283.04,1980283.04,1980283.04,Con leyenda,NULL,NULL,2020-04-16
3153,QRO049000224000,2019-08-14,32348,950,83,1,146753.7,146753.7,146753.7,Con leyenda,2018-12-31,2019-10-01,NULL
3154,QRO049000225000,2019-08-22,32347,282,83,1,69396.55,69396.55,69396.55,Con leyenda,2018-12-31,2020-04-01,NULL
3155,QRO049000228000,2019-08-28,32348,480,83,0,16500,16500,16500,Con leyenda,NULL,NULL,2020-09-01
3156,QRO049000229000,2019-09-05,32348,320,83,2,77500,77500,77500,Con leyenda,2019-12-31,2019-03-31,NULL
3157,QRO049000230000,2019-09-12,32347,282,83,1,142241.38,142241.38,142241.38,Con leyenda,2018-12-31,2020-04-01,NULL
3158,QRO049000231000,2019-09-12,32348,950,83,1,44000,44000,44000,Con leyenda,2018-12-31,2019-10-01,NULL
3159,QRO049000234000,2019-09-20,32353,148,83,0,52065,52065,52065,Con leyenda,NULL,NULL,2020-09-18
3160,QRO049000235000,2019-09-25,32350,265,83,2,126666.85,126666.85,126666.85,Con leyenda,2019-04-30,2019-12-31,NULL
3161,QRO049000236000,2019-09-25,32348,265,83,1,63333.42,63333.42,63333.43,Con leyenda,2019-04-30,2019-12-31,NULL
3162,QRO049000237000,2019-09-30,32348,956,83,0,103200,103200,103200,Auditada o dictaminada,NULL,NULL,2020-09-18
3163,QRO049000238000,2019-10-07,32353,265,83,1,50135.74,50135.74,50135.74,Con leyenda,2019-04-30,2019-12-31,NULL
3164,QRO049000239000,2019-10-18,32348,950,83,1,22500,22500,22500,Con leyenda,2018-12-31,2019-10-01,NULL
3165,QRO049000240000,2019-10-23,32353,488,83,1,106925,106925,106925,Con leyenda,2019-09-30,2018-10-01,NULL
3166,QRO049000241000,2019-11-08,31335,979,83,11,1951398.59,1951398.59,1951398.59,Con leyenda,2019-12-31,2019-06-03,NULL
3167,QRO049000242000,2019-11-08,31339,979,83,11,1300932.38,1300932.38,1300932.38,Con leyenda,2019-12-31,2019-06-03,NULL
3168,QRO049000243000,2019-11-20,32353,265,83,2,1333241.46,1333241.46,1333241.46,Con leyenda,2019-04-30,2019-12-31,NULL
3169,QRO049000244000,2019-11-26,32353,265,83,1,211397.11,211397.11,211397.11,Con leyenda,2019-04-30,2019-12-31,NULL
3170,QRO049000245000,2019-11-26,32353,265,83,2,241739.12,241739.12,241739.12,Con leyenda,2019-04-30,2019-12-31,NULL
3171,QRO049000246000,2019-11-26,32348,950,83,1,100000,100000,100000,Con leyenda,2018-12-31,2019-10-01,NULL
3172,QRO049000247000,2019-12-03,35321,513,83,0,422450,422450,422450,No Actualizado,NULL,NULL,2020-01-23
3173,QRO049000248000,2019-12-10,31336,979,83,11,200000,200000,200000,Con leyenda,2019-12-31,2019-06-03,NULL
3174,QRO049000249000,2019-12-10,31334,979,83,11,448745.17,448745.17,448745.17,Con leyenda,2019-12-31,2019-06-03,NULL
3175,QRO049000250000,2019-12-10,31335,979,83,11,1346235.52,1346235.52,1346235.52,Con leyenda,2019-12-31,2019-06-03,NULL
3176,QRO049000251000,2019-12-16,32348,956,83,0,104400,104400,104400,Auditada o dictaminada,NULL,NULL,2020-09-18
3177,QRO049000255000,2019-12-20,32350,956,83,0,63336,63336,63336,Auditada o dictaminada,NULL,NULL,2020-09-18
3178,QRO049000256000,2019-12-20,32348,956,83,0,63336,63336,63336,Auditada o dictaminada,NULL,NULL,2020-09-18
3179,QRO049000257000,2019-12-30,32348,480,83,1,94007.44,94007.44,94007.44,Con leyenda,2019-12-31,2019-12-02,NULL
3180,QRO049000258000,2020-01-16,32353,956,83,0,62996.8,62996.8,62996.8,Auditada o dictaminada,NULL,NULL,2020-09-18
3181,QRO049000259000,2020-01-27,32348,480,83,1,9354.24,9354.24,9354.24,Con leyenda,2019-12-31,2019-12-02,NULL
3182,QRO049000260000,2020-01-29,32353,148,83,8,79657.86,79657.86,79657.86,Con leyenda,2019-07-31,NULL,NULL
3183,QRO049000261000,2020-01-30,32353,265,83,2,24186.69,24186.69,24186.69,Con leyenda,2019-04-30,2019-12-31,NULL
3184,QRO049000262000,2020-02-18,22212,977,83,0,285000,285000,285000,No Actualizado,NULL,NULL,2021-02-19
3185,QRO049000263000,2020-02-27,32347,480,83,1,50000,50000,50000,Con leyenda,2019-12-31,2019-12-02,NULL
3186,QRO049000264000,2020-03-06,32348,272,83,1,177458.74,177458.74,177458.74,Con leyenda,2019-12-31,NULL,NULL
3187,QRO049000265000,2020-03-13,32353,480,83,1,56101.95,56101.95,56101.95,Con leyenda,2019-12-31,2019-12-02,NULL
3188,QRO049000266000,2020-03-13,31335,956,83,1,2726164.8,2726164.8,2726164.8,Auditada o dictaminada,2019-12-31,2019-07-31,NULL
3189,QRO049000267000,2020-03-13,31336,956,83,1,1363082.4,1363082.4,1363082.4,Auditada o dictaminada,2019-12-31,2019-07-31,NULL
